text,actual,predicted
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2611)	0.3225201332947867
  (0, 3486)	0.3613730341386334
  (0, 4974)	0.25229915171844425
  (0, 3188)	0.314537062015005
  (0, 4248)	0.4357479815314438
  (0, 1775)	0.40138170556573716
  (0, 299)	0.5018149972913184",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2632)	0.2563939268529571
  (0, 1016)	0.23425738535330082
  (0, 1315)	0.2584410928151911
  (0, 1499)	0.24799016562209772
  (0, 3395)	0.34642625363234736
  (0, 3412)	0.5983194243055641
  (0, 4910)	0.36952498445469467
  (0, 2004)	0.36952498445469467",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3191)	0.3024146789958401
  (0, 3898)	0.3080956428532255
  (0, 3751)	0.35828038712237636
  (0, 1914)	0.4600879402072219
  (0, 4844)	0.41841264499263287
  (0, 547)	0.4600879402072219
  (0, 843)	0.29466359471125925",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4459)	0.23768345737611948
  (0, 882)	0.4003192492112747
  (0, 643)	0.2594141563179214
  (0, 1666)	0.2486151193597977
  (0, 1092)	0.3514496727296327
  (0, 2012)	0.2758194026002316
  (0, 4847)	0.2938001571218292
  (0, 3729)	0.33916815719636934
  (0, 2181)	0.3814301428982337
  (0, 807)	0.3281922459832898",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 860)	0.25058823809399794
  (0, 1109)	0.2485480650221061
  (0, 3369)	0.307944060674923
  (0, 4021)	0.31908355621743134
  (0, 4556)	0.4130690806131148
  (0, 244)	0.4130690806131148
  (0, 3925)	0.4130690806131148
  (0, 3564)	0.40854294495646065",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2619)	0.4285119624734963
  (0, 2628)	0.3057626726199926
  (0, 4121)	0.4103351890783218
  (0, 1658)	0.30762620982712346
  (0, 2965)	0.26783763628752955
  (0, 2556)	0.3123595344966447
  (0, 4946)	0.3521185665407145
  (0, 1116)	0.4081480988257932",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3596)	0.4038502971870532
  (0, 4839)	0.36761678566268635
  (0, 228)	0.47950612686631316
  (0, 2887)	0.45836272052511584
  (0, 3337)	0.5116056362975736",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2056)	0.5832554882561507
  (0, 2341)	0.4717657012000589
  (0, 1236)	0.6612489384417157",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1715)	0.27661788077199734
  (0, 3722)	0.2583443473916265
  (0, 130)	0.3199038967199209
  (0, 2002)	0.2827387713648459
  (0, 2316)	0.43991844582588807
  (0, 4413)	0.41241947230204656
  (0, 4148)	0.3561487887434235
  (0, 3179)	0.4289533895463937",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1329)	0.23882371006142158
  (0, 3927)	0.25338487121471615
  (0, 808)	0.2403926704461822
  (0, 2966)	0.3363545082646772
  (0, 4074)	0.2898204914521297
  (0, 4728)	0.31320450868497374
  (0, 2022)	0.27575226954857207
  (0, 1096)	0.3179157026408326
  (0, 785)	0.3554992816885932
  (0, 684)	0.3697512656481655
  (0, 2482)	0.2924686716817746",1,1
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4937)	0.24795384585354316
  (0, 4218)	0.33449090496650885
  (0, 1112)	0.2705653745119002
  (0, 3531)	0.37299969468620026
  (0, 2150)	0.3175260478883015
  (0, 3487)	0.4336872939921148
  (0, 4963)	0.40657782511606844
  (0, 2791)	0.4001091635622465",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4974)	0.20292466580839613
  (0, 882)	0.3580042653513762
  (0, 243)	0.2965417945136383
  (0, 1273)	0.2758797122214166
  (0, 436)	0.3440214145345534
  (0, 2470)	0.36230117603668005
  (0, 1161)	0.35047289270171256
  (0, 2420)	0.36230117603668005
  (0, 2110)	0.40361071343046334",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3920)	0.28976312296166273
  (0, 1846)	0.2665763331111712
  (0, 2093)	0.29139951946808673
  (0, 2062)	0.27788133637152757
  (0, 300)	0.25598267312092526
  (0, 499)	0.2565310920694523
  (0, 2119)	0.32382130915524776
  (0, 1664)	0.3594865309562017
  (0, 3581)	0.3553253198906694
  (0, 3552)	0.2960452549424469
  (0, 1316)	0.32174160731692797",0,1
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3049)	0.39841550722743563
  (0, 1596)	0.37246342570310254
  (0, 4981)	0.3631263086222371
  (0, 3088)	0.383506891252904
  (0, 985)	0.41631217788816177
  (0, 269)	0.5002819195255324",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1571)	0.2645006507462674
  (0, 2395)	0.3289387052075527
  (0, 1095)	0.30295505974994963
  (0, 2494)	0.32692127268618143
  (0, 789)	0.25976878994312574
  (0, 641)	0.29077996343050905
  (0, 1706)	0.2602203833086216
  (0, 2045)	0.364722652311533
  (0, 4129)	0.3463207161886348
  (0, 2318)	0.387906350021901",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4082)	0.30153834679749314
  (0, 2762)	0.2539820346531712
  (0, 2763)	0.2822212644286539
  (0, 1126)	0.2777191203853442
  (0, 3188)	0.2334594400325182
  (0, 2377)	0.3343415167522565
  (0, 2859)	0.309887098751745
  (0, 4790)	0.2945881884169416
  (0, 455)	0.3387249610263367
  (0, 700)	0.3122651311702265
  (0, 701)	0.3555940290579342",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 1 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1049)	1.0",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1860)	0.2655701846414452
  (0, 3722)	0.33114430576271187
  (0, 3877)	0.2840595831338315
  (0, 2002)	0.36241293878160025
  (0, 1899)	0.5383462721025534
  (0, 2844)	0.5638849458331388",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1844)	0.49997464232096844
  (0, 4460)	0.6807182440442179
  (0, 686)	0.5353952084781637",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 943)	0.27040263107862694
  (0, 3385)	0.2991020192003805
  (0, 3489)	0.2917052005755203
  (0, 3714)	0.2968611749445691
  (0, 1345)	0.2636688542460359
  (0, 4848)	0.3172699159706082
  (0, 133)	0.2853581884159341
  (0, 4602)	0.2308231969885686
  (0, 787)	0.32085643333336583
  (0, 1631)	0.33902433010359356
  (0, 48)	0.3760657688844812",1,1
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 4 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1833)	0.368750041467827
  (0, 2534)	0.47358329816412537
  (0, 789)	0.5250477484704531
  (0, 3308)	0.6033797547511623",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1846)	0.25015193904551175
  (0, 4013)	0.26320431608654915
  (0, 1117)	0.23771939072243264
  (0, 1833)	0.18825302989075737
  (0, 793)	0.3048770708628265
  (0, 281)	0.23288243084346338
  (0, 74)	0.38679353351889173
  (0, 1939)	0.37634353814648447
  (0, 1969)	0.3394194338260994
  (0, 3635)	0.300044868521271
  (0, 3187)	0.364056804636047",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3762)	0.32778421981520467
  (0, 2534)	0.26412415032630315
  (0, 1590)	0.2959598531807338
  (0, 2137)	0.4372707761677633
  (0, 2555)	0.3287973293659158
  (0, 1740)	0.39392271220551206
  (0, 184)	0.3977141027745431
  (0, 4571)	0.35005524925954373",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1663)	0.2924038664839212
  (0, 1118)	0.5563702245230399
  (0, 609)	0.4237702838254937
  (0, 303)	0.41310717077153314
  (0, 1485)	0.5046913553183126",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4230)	0.22487996652542386
  (0, 2837)	0.2665258853247087
  (0, 4090)	0.5789725193698447
  (0, 860)	0.21275942380120338
  (0, 3103)	0.18953247738287535
  (0, 2621)	0.25322753563614686
  (0, 4429)	0.3370141123656082
  (0, 2988)	0.2319211154350087
  (0, 3873)	0.31813598603138965
  (0, 2655)	0.3595747994397147",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 4 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3224)	0.3342430478196141
  (0, 4932)	0.43521511025336573
  (0, 1944)	0.5621060382545825
  (0, 1515)	0.6187941455356084",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 12 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2479)	0.2606165482062203
  (0, 2313)	0.20068311062723512
  (0, 1464)	0.33173667322639405
  (0, 1016)	0.22795082580140333
  (0, 3699)	0.29110588478945426
  (0, 1112)	0.22432992144371972
  (0, 1813)	0.33173667322639405
  (0, 3496)	0.34329137754501154
  (0, 1722)	0.3189460301707621
  (0, 848)	0.23235137410018328
  (0, 4794)	0.3270059364823211
  (0, 494)	0.3227741482624024",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3024)	0.2945350222980961
  (0, 2302)	0.34688966626532597
  (0, 2033)	0.24326666043374376
  (0, 4405)	0.28638801731828956
  (0, 4125)	0.2794487003194327
  (0, 2959)	0.27829030581149256
  (0, 1553)	0.40951802922761554
  (0, 1012)	0.4009648520659746
  (0, 1247)	0.40951802922761554",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4811)	0.25346554431638274
  (0, 4208)	0.2904496551610898
  (0, 3913)	0.35636961068425793
  (0, 4949)	0.45465423762423246
  (0, 4379)	0.445158347421241
  (0, 1360)	0.37991044251962935
  (0, 2426)	0.41855291402403483",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 141)	0.2339171455643747
  (0, 4533)	0.41611094007500143
  (0, 1419)	0.331838744228089
  (0, 2043)	0.32112882642292195
  (0, 4855)	0.3020814408697953
  (0, 3400)	0.4188942261470469
  (0, 2150)	0.37391584931923305
  (0, 4571)	0.39032697477992323",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 1 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1391)	1.0",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 13 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 943)	0.2346203784288017
  (0, 2043)	0.21885663087027005
  (0, 32)	0.24026479149286833
  (0, 549)	0.3124342885183119
  (0, 536)	0.2245010439343367
  (0, 4074)	0.26601674969413847
  (0, 3849)	0.28548598407298814
  (0, 3981)	0.3022340420587767
  (0, 3026)	0.2993528585938007
  (0, 4845)	0.3087288016979938
  (0, 3136)	0.32110970482883955
  (0, 3552)	0.23062937121738442
  (0, 1395)	0.3263011630391244",1,1
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2122)	0.2904944185730511
  (0, 2586)	0.26564536203060163
  (0, 746)	0.29748302929055426
  (0, 3884)	0.31234459580448387
  (0, 243)	0.31662625132596106
  (0, 2540)	0.30391081550606674
  (0, 1666)	0.23739429161885037
  (0, 1854)	0.3372767664255837
  (0, 2341)	0.299794043885986
  (0, 3727)	0.3113311501212512
  (0, 3862)	0.3308489802100712",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4458)	0.15207935305479456
  (0, 1868)	0.13590589352784205
  (0, 4811)	0.4023357141629226
  (0, 34)	0.18126540999526253
  (0, 1499)	0.16557027236081306
  (0, 862)	0.23129098294264316
  (0, 1301)	0.2164373731825892
  (0, 4954)	0.7974434853559889",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4168)	0.4361670389742147
  (0, 780)	0.4309940753342736
  (0, 1386)	0.4042648953435618
  (0, 997)	0.4737876286061481
  (0, 3029)	0.48589875335489585",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3979)	0.21749882809437848
  (0, 1715)	0.23288322545202317
  (0, 4154)	0.28565231302771144
  (0, 96)	0.32160432277590917
  (0, 2111)	0.24202158140911667
  (0, 2449)	0.29983990345065203
  (0, 4899)	0.2525514567463965
  (0, 3389)	0.36113373671777127
  (0, 2896)	0.3105062681927004
  (0, 3067)	0.37036516335767233
  (0, 4345)	0.37036516335767233",0,1
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 331)	0.2740144604430935
  (0, 1117)	0.2751262942023054
  (0, 3511)	0.3041396800639579
  (0, 4102)	0.3076057006263569
  (0, 4500)	0.4412745154442124
  (0, 86)	0.43039816472587855
  (0, 2519)	0.4135877691198668
  (0, 4979)	0.33328481020573225",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1117)	0.3051191348495652
  (0, 2431)	0.37949381636176066
  (0, 2985)	0.3279536856692907
  (0, 3034)	0.3530125874473398
  (0, 4553)	0.3997186905359787
  (0, 1577)	0.4256124473637695
  (0, 1509)	0.43565383406636765",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 12 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 524)	0.22898476572773438
  (0, 1306)	0.4738705974674687
  (0, 1846)	0.19031982092046457
  (0, 4835)	0.35436177470994235
  (0, 3103)	0.15290296105895368
  (0, 2534)	0.3678886735615622
  (0, 1644)	0.21223868749580635
  (0, 3669)	0.299036734812434
  (0, 3727)	0.23043924027065776
  (0, 3589)	0.2427257959516101
  (0, 1375)	0.2634594735629599
  (0, 4914)	0.2942790542155903",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 552)	0.295412906150571
  (0, 691)	0.25467714911443406
  (0, 1503)	0.2861098110084082
  (0, 2565)	0.2005414732668007
  (0, 4888)	0.3594369146099106
  (0, 2093)	0.2877255759491033
  (0, 1721)	0.3241216074155389
  (0, 758)	0.40118871621402674
  (0, 3177)	0.2866425342046354
  (0, 4884)	0.40699264204337865",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4709)	0.22945465611471796
  (0, 632)	0.23350973947087836
  (0, 303)	0.2643182157252178
  (0, 4892)	0.291843538605155
  (0, 2858)	0.33646737990129905
  (0, 3166)	0.33390503701604546
  (0, 3657)	0.3174203777894279
  (0, 3442)	0.376244113999268
  (0, 4817)	0.38315450340962487
  (0, 1335)	0.35208154971439803",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2033)	0.5217152730559289
  (0, 2072)	0.6071558049224407
  (0, 2105)	0.5993121076777614",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1768)	0.3436383461865297
  (0, 1767)	0.3317381031778803
  (0, 2431)	0.3298381280495594
  (0, 3031)	0.30447347230621724
  (0, 4459)	0.4926362755282335
  (0, 120)	0.3236847231923794
  (0, 3605)	0.2787128634909792
  (0, 2785)	0.3810801380377734",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3103)	0.26546682274265243
  (0, 1109)	0.29557324664970913
  (0, 4377)	0.2925551124966559
  (0, 116)	0.38525760026805217
  (0, 1899)	0.5287168092986902
  (0, 2730)	0.4196221371890623
  (0, 1999)	0.3905479573900472",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3224)	0.2053247902464106
  (0, 2433)	0.24867306541521228
  (0, 4488)	0.23370652954124418
  (0, 1583)	0.35383618493646213
  (0, 687)	0.32817254964386733
  (0, 758)	0.4090299414604243
  (0, 4237)	0.2823623254631572
  (0, 4725)	0.3989483415902284
  (0, 4723)	0.4497706881036559",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4121)	0.3673175089958819
  (0, 4986)	0.32393656405834587
  (0, 4013)	0.29155812736152487
  (0, 2433)	0.2567716962905147
  (0, 465)	0.3313600193477323
  (0, 988)	0.26665789065517964
  (0, 493)	0.2675249140463912
  (0, 339)	0.2834292867338512
  (0, 2911)	0.30466144744709794
  (0, 4950)	0.4284610525582427",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4013)	0.3003248657236208
  (0, 1109)	0.2553223917690474
  (0, 4381)	0.32319737538304655
  (0, 1831)	0.4413442672369704
  (0, 2418)	0.36562260716816464
  (0, 4028)	0.360973108966578
  (0, 1148)	0.40775423645473813
  (0, 1071)	0.33930686995073417",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2621)	0.30509016408005746
  (0, 1387)	0.3747603782611114
  (0, 3017)	0.4394853199402637
  (0, 1649)	0.42254025384047245
  (0, 2895)	0.4097079124539533
  (0, 928)	0.4763679928177889",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4765)	0.2661994995074386
  (0, 141)	0.38781088430496946
  (0, 2565)	0.19245030336990213
  (0, 4377)	0.22364281026669686
  (0, 2242)	0.31944663434509096
  (0, 3280)	0.31446431687735427
  (0, 3898)	0.28349399494250954
  (0, 1103)	0.31944663434509096
  (0, 2602)	0.371398118845013
  (0, 2034)	0.4127975288169758",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2679)	0.2935787794350754
  (0, 4325)	0.3876890036918547
  (0, 3346)	0.46409767369761784
  (0, 4791)	0.4142656188505415
  (0, 118)	0.4049347335550985
  (0, 192)	0.4610140394275722",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 848)	0.4234158052775617
  (0, 4397)	0.6255826789532632
  (0, 157)	0.6552597711097581",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4913)	0.2829051048123732
  (0, 2565)	0.17247958398482552
  (0, 826)	0.28629740578424523
  (0, 1016)	0.24052916155495743
  (0, 2917)	0.24746396260623907
  (0, 1652)	0.2887198443605458
  (0, 1239)	0.3091406904058578
  (0, 337)	0.3405848387704908
  (0, 754)	0.3622342095917059
  (0, 4283)	0.34505013723491473
  (0, 1131)	0.37941828194849697",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1611)	0.7450694594959391
  (0, 4932)	0.27685007809377943
  (0, 2433)	0.2575078234471935
  (0, 2049)	0.35001523035936966
  (0, 4541)	0.42356179497903707",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 4 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4325)	0.4468875022409827
  (0, 4663)	0.47118324724684807
  (0, 124)	0.5931368542982509
  (0, 3431)	0.47588504906952767",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1663)	0.31290339248022114
  (0, 3224)	0.3064190516556422
  (0, 4381)	0.45347950092374906
  (0, 4145)	0.4545136633533484
  (0, 0)	0.6292634613767845",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 1 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3261)	1.0",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4945)	0.23343291451177917
  (0, 4240)	0.24986446535772888
  (0, 2987)	0.23433737626074252
  (0, 1833)	0.19887292078356772
  (0, 3865)	0.3160105914629201
  (0, 4927)	0.3315280714155186
  (0, 1446)	0.4318660000888737
  (0, 4944)	0.4429055095357677
  (0, 1547)	0.4429055095357677",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4148)	0.39445711433423075
  (0, 2341)	0.33895324881040684
  (0, 4877)	0.346604358199281
  (0, 4323)	0.46517000595906105
  (0, 2941)	0.48723726197449757
  (0, 4953)	0.39445711433423075",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2360)	0.41230026407077275
  (0, 4924)	0.3664656088716736
  (0, 236)	0.5077404035169857
  (0, 4272)	0.44681128904258977
  (0, 396)	0.4881299052321956",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2249)	0.3877171162023949
  (0, 234)	0.35009317487978214
  (0, 300)	0.31319401889021653
  (0, 610)	0.34155939785588746
  (0, 4790)	0.43234465157759544
  (0, 665)	0.3975075384010861
  (0, 4893)	0.4091732519857176",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1966)	0.3104073854109005
  (0, 4026)	0.32800338215716623
  (0, 3751)	0.3356619592486668
  (0, 485)	0.304845721629104
  (0, 1277)	0.3066291685177527
  (0, 2580)	0.3155895393831925
  (0, 1353)	0.3294407295221728
  (0, 1762)	0.3201784920815619
  (0, 547)	0.43104234836022487",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4945)	0.27691089885143483
  (0, 3979)	0.3085430944525647
  (0, 1663)	0.2449253776779452
  (0, 2039)	0.38881734252268213
  (0, 4606)	0.3067482389591752
  (0, 1190)	0.38335412621791354
  (0, 880)	0.3917523140921859
  (0, 1413)	0.47162421767377843",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3369)	0.254998005802829
  (0, 2875)	0.24873039377329131
  (0, 2990)	0.25879314936719977
  (0, 4125)	0.25658373552891905
  (0, 763)	0.24918143586578761
  (0, 3459)	0.3033704107571719
  (0, 2459)	0.36815723043723847
  (0, 4536)	0.30180390626070297
  (0, 3184)	0.3348527515754472
  (0, 2305)	0.3856222856942784
  (0, 4875)	0.31419556016964983",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4154)	0.34511240039681856
  (0, 3377)	0.29020236114393766
  (0, 493)	0.25775531642440924
  (0, 1769)	0.35790427589734963
  (0, 985)	0.3435255600813922
  (0, 653)	0.4271930309661881
  (0, 2449)	0.36225321516849157
  (0, 4386)	0.41281431515023054",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1216)	0.24028435883116356
  (0, 4204)	0.219177800594073
  (0, 2727)	0.24028435883116356
  (0, 4812)	0.24067064793880827
  (0, 2911)	0.25068328339783436
  (0, 2376)	0.35254878608177986
  (0, 214)	0.686047961123863
  (0, 579)	0.34752125783121113",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 12 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2611)	0.2544252975136435
  (0, 676)	0.3025550789820985
  (0, 2987)	0.20944865570342266
  (0, 91)	0.24402012282453164
  (0, 1715)	0.24891735319240152
  (0, 1178)	0.32935733720487465
  (0, 3046)	0.23929000400629508
  (0, 3088)	0.2799672691310037
  (0, 499)	0.22729610072456993
  (0, 500)	0.30123503350328035
  (0, 308)	0.3779360386677424
  (0, 1900)	0.3859979769594361",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4937)	0.3670857242927548
  (0, 2987)	0.33970647554875594
  (0, 2494)	0.5166076664964134
  (0, 773)	0.5575259581365014
  (0, 848)	0.41488420843870705",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3224)	0.29100168799559684
  (0, 2901)	0.38130853426222144
  (0, 2491)	0.5592240128238545
  (0, 1424)	0.5228515846271136
  (0, 1391)	0.4287383155452884",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4377)	0.27516973136196093
  (0, 3225)	0.4166379384549662
  (0, 1273)	0.3560425926227332
  (0, 4210)	0.4142627752957485
  (0, 25)	0.38006333824319966
  (0, 506)	0.38270849454451933
  (0, 3183)	0.40174686003979126",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2489)	0.25147754508995973
  (0, 4830)	0.2587891997234235
  (0, 3103)	0.20355145752740433
  (0, 4013)	0.2665824002958265
  (0, 484)	0.5777511004038931
  (0, 1666)	0.2339173584868954
  (0, 1593)	0.30483505677486783
  (0, 457)	0.3231277484966429
  (0, 2069)	0.41405096800536445",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1663)	0.2077982036268754
  (0, 591)	0.5553344187710266
  (0, 602)	0.25539505875968666
  (0, 2987)	0.23584546102811932
  (0, 185)	0.36319090250713015
  (0, 2370)	0.3737122068062753
  (0, 2730)	0.3377563519245271
  (0, 931)	0.3767307711429141",1,1
